user_id,sku_id,time,model_id,type,cate,brand
92844,51205,2016-03-01 14:24:17,,6,8,545
92844,51205,2016-03-01 14:23:02,,6,8,545
92844,51205,2016-03-01 14:23:02,,6,8,545
66978,51205,2016-03-01 15:33:45,,6,8,545
66978,51205,2016-03-01 15:33:44,,6,8,545
77885,51205,2016-03-01 16:56:30,,6,8,545
77885,51205,2016-03-01 16:56:30,,6,8,545
34230,153395,2016-03-01 20:56:49,,6,8,545
95936,153395,2016-03-01 21:39:56,,6,8,545
77885,51205,2016-03-01 16:56:31,,6,8,545
77885,51205,2016-03-01 16:56:31,,6,8,545
77885,51205,2016-03-01 16:56:31,,6,8,545
77885,51205,2016-03-01 17:03:48,,6,8,545
94004,153395,2016-03-01 13:03:10,,6,8,545
94004,153395,2016-03-01 13:03:09,,6,8,545
77885,51205,2016-03-01 17:03:48,,6,8,545
101730,54701,2016-03-01 17:59:11,,6,4,174
101730,54701,2016-03-01 18:01:40,,6,4,174
101730,54701,2016-03-01 16:18:11,,6,4,174
101730,54701,2016-03-01 16:18:57,,6,4,174
101730,54701,2016-03-01 18:04:51,,6,4,174
80190,153395,2016-03-01 11:46:07,,6,8,545
80190,153395,2016-03-01 11:46:21,,6,8,545
80190,153395,2016-03-01 11:46:05,,6,8,545
98812,153395,2016-03-01 10:17:45,,6,8,545
101730,54701,2016-03-01 16:21:26,,6,4,174
101730,54701,2016-03-01 17:59:18,,6,4,174
101730,54701,2016-03-01 17:58:53,,6,4,174
101730,54701,2016-03-01 18:05:43,,6,4,174
101730,54701,2016-03-01 19:01:08,,6,4,174
72650,127671,2016-03-01 12:16:52,,6,9,375
72650,127671,2016-03-01 12:16:52,,6,9,375
166,7030,2016-03-01 20:28:28,,6,8,623
166,7030,2016-03-01 20:26:53,,6,8,623
166,7030,2016-03-01 20:28:32,,6,8,623
166,7030,2016-03-01 20:26:54,,6,8,623
83415,15258,2016-03-01 07:08:47,,6,8,623
98812,153395,2016-03-01 10:17:54,,6,8,545
83415,15258,2016-03-01 07:08:23,,6,8,623
83415,15258,2016-03-01 07:08:26,,6,8,623
98812,153395,2016-03-01 10:17:54,,6,8,545
83415,15258,2016-03-01 07:08:47,,6,8,623
83415,15258,2016-03-01 07:08:27,,6,8,623
98812,153395,2016-03-01 10:17:45,,6,8,545
101885,153395,2016-03-01 20:12:57,,6,8,545
63208,89271,2016-03-01 11:12:30,,6,8,623
83415,15258,2016-03-01 07:08:23,,6,8,623
74519,34581,2016-03-01 17:08:00,,6,4,890
74519,34581,2016-03-01 17:08:00,,6,4,890
101885,153395,2016-03-01 20:12:56,,6,8,545
49074,99110,2016-03-01 15:25:48,,6,5,570
93554,67444,2016-03-01 09:40:11,,6,4,519
515,26372,2016-03-01 20:58:43,,6,8,489
515,26372,2016-03-01 20:58:52,,6,8,489
515,26372,2016-03-01 20:58:45,,6,8,489
79536,153395,2016-03-01 17:34:34,,6,8,545
515,26372,2016-03-01 20:58:52,,6,8,489
100437,26372,2016-03-01 21:58:32,,6,8,489
100437,26372,2016-03-01 21:58:32,,6,8,489
63208,89271,2016-03-01 11:12:29,,6,8,623
46366,141395,2016-03-01 06:11:45,,6,6,570
79536,153395,2016-03-01 17:34:33,,6,8,545
46366,141395,2016-03-01 06:11:45,,6,6,570
97489,106737,2016-03-01 12:49:33,,6,8,214
97489,106737,2016-03-01 12:49:34,,6,8,214
87054,51358,2016-03-01 19:02:28,,6,4,519
87054,51358,2016-03-01 19:02:05,,6,4,519
87054,51358,2016-03-01 19:02:04,,6,4,519
79536,153395,2016-03-01 17:34:37,,6,8,545
79536,153395,2016-03-01 17:34:20,,6,8,545
88325,89278,2016-03-01 11:34:18,,6,7,489
51537,85518,2016-03-01 10:28:02,,6,4,200
51537,85518,2016-03-01 10:28:02,,6,4,200
46556,85518,2016-03-01 18:00:54,,6,4,200
88325,89278,2016-03-01 11:34:33,,6,7,489
60517,164344,2016-03-01 20:08:18,,6,4,658
79536,153395,2016-03-01 17:34:05,,6,8,545
79536,153395,2016-03-01 17:34:29,,6,8,545
79536,153395,2016-03-01 17:34:05,,6,8,545
89947,153395,2016-03-01 17:48:18,,6,8,545
89947,153395,2016-03-01 17:48:19,,6,8,545
87472,75877,2016-03-01 21:45:27,,6,8,545
88325,89278,2016-03-01 11:34:18,,6,7,489
87472,75877,2016-03-01 21:47:58,,6,8,545
87472,75877,2016-03-01 21:47:57,,6,8,545
87472,75877,2016-03-01 21:45:27,,6,8,545
93769,75877,2016-03-01 07:58:42,,6,8,545
93769,75877,2016-03-01 07:58:43,,6,8,545
97640,75877,2016-03-01 10:28:27,,6,8,545
97640,75877,2016-03-01 10:28:26,,6,8,545
97640,75877,2016-03-01 10:28:31,,6,8,545
45945,75877,2016-03-01 06:46:36,,6,8,545
61369,75877,2016-03-01 22:39:56,,6,8,545
61369,75877,2016-03-01 22:39:56,,6,8,545
45945,75877,2016-03-01 06:46:36,,6,8,545
15099,75877,2016-03-01 21:57:18,,6,8,545
15099,75877,2016-03-01 21:57:18,,6,8,545
15099,75877,2016-03-01 21:57:22,,6,8,545
49074,99110,2016-03-01 15:26:37,,6,5,570
15099,75877,2016-03-01 21:57:44,,6,8,545
15099,75877,2016-03-01 21:57:44,,6,8,545
51835,75877,2016-03-01 22:24:13,,6,8,545
51835,75877,2016-03-01 22:23:58,,6,8,545
51835,75877,2016-03-01 22:23:58,,6,8,545
51835,75877,2016-03-01 22:26:09,,6,8,545
51835,75877,2016-03-01 22:24:11,,6,8,545
51835,75877,2016-03-01 22:24:00,,6,8,545
51835,75877,2016-03-01 22:24:09,,6,8,545
56503,75877,2016-03-01 20:44:38,,6,8,545
51835,75877,2016-03-01 22:24:13,,6,8,545
51835,75877,2016-03-01 22:24:00,,6,8,545
56503,75877,2016-03-01 20:44:02,,6,8,545
56503,75877,2016-03-01 20:44:05,,6,8,545
56503,75877,2016-03-01 20:44:02,,6,8,545
78852,75877,2016-03-01 12:42:51,,6,8,545
56503,75877,2016-03-01 20:44:38,,6,8,545
51835,75877,2016-03-01 22:26:10,,6,8,545
93023,75877,2016-03-01 11:58:56,,6,8,545
93023,75877,2016-03-01 11:58:43,,6,8,545
93023,75877,2016-03-01 11:59:19,,6,8,545
93023,75877,2016-03-01 11:58:23,,6,8,545
93023,75877,2016-03-01 11:58:24,,6,8,545
93023,75877,2016-03-01 11:59:14,,6,8,545
93023,75877,2016-03-01 11:59:15,,6,8,545
1670,75877,2016-03-01 21:58:08,,6,8,545
1670,75877,2016-03-01 21:55:49,,6,8,545
73823,75877,2016-03-01 17:31:13,,6,8,545
70857,75877,2016-03-01 12:56:41,,6,8,545
70857,75877,2016-03-01 12:56:42,,6,8,545
88325,89278,2016-03-01 11:34:18,,6,7,489
73823,75877,2016-03-01 17:31:13,,6,8,545
73823,75877,2016-03-01 17:30:16,,6,8,545
73823,75877,2016-03-01 17:31:45,,6,8,545
49074,99110,2016-03-01 15:30:51,,6,5,570
88701,157620,2016-03-01 15:08:33,,6,9,100
73823,75877,2016-03-01 17:28:59,,6,8,545
53179,75877,2016-03-01 07:40:40,,6,8,545
73823,75877,2016-03-01 17:28:59,,6,8,545
51833,75877,2016-03-01 22:51:42,,6,8,545
51833,75877,2016-03-01 22:51:42,,6,8,545
53179,75877,2016-03-01 07:40:40,,6,8,545
49074,99110,2016-03-01 15:28:32,,6,5,570
100567,159795,2016-03-01 23:54:40,,6,10,781
1670,75877,2016-03-01 22:00:03,,6,8,545
1670,75877,2016-03-01 22:00:03,,6,8,545
100567,159795,2016-03-01 23:54:39,,6,10,781
1670,75877,2016-03-01 21:58:17,,6,8,545
1670,75877,2016-03-01 21:57:53,,6,8,545
44659,20304,2016-03-01 10:19:01,,6,8,623
1670,75877,2016-03-01 21:57:53,,6,8,545
1670,75877,2016-03-01 21:57:52,,6,8,545
44659,20304,2016-03-01 10:19:01,,6,8,623
88701,157620,2016-03-01 15:08:46,,6,9,100
166,79038,2016-03-01 20:54:10,,6,8,623
166,79038,2016-03-01 20:41:08,,6,8,623
88701,157620,2016-03-01 15:05:38,,6,9,100
166,79038,2016-03-01 20:52:44,,6,8,623
88701,157620,2016-03-01 15:08:34,,6,9,100
88701,157620,2016-03-01 15:05:39,,6,9,100
166,79038,2016-03-01 20:52:43,,6,8,623
166,79038,2016-03-01 20:41:08,,6,8,623
29986,75398,2016-03-01 11:52:56,,6,4,174
1670,75877,2016-03-01 22:00:05,,6,8,545
1670,75877,2016-03-01 22:00:03,,6,8,545
73823,75877,2016-03-01 17:30:50,,6,8,545
1670,75877,2016-03-01 21:59:38,,6,8,545
73823,75877,2016-03-01 17:31:16,,6,8,545
29986,75398,2016-03-01 11:52:56,,6,4,174
81496,75877,2016-03-01 22:15:34,,6,8,545
81496,75877,2016-03-01 22:15:33,,6,8,545
1670,75877,2016-03-01 21:57:58,,6,8,545
166,79038,2016-03-01 20:28:49,,6,8,623
166,79038,2016-03-01 20:28:49,,6,8,623
1670,75877,2016-03-01 21:58:18,,6,8,545
59347,79400,2016-03-01 19:02:50,,6,4,200
1670,75877,2016-03-01 21:58:03,,6,8,545
1670,75877,2016-03-01 21:55:44,,6,8,545
1670,75877,2016-03-01 21:55:38,,6,8,545
1670,75877,2016-03-01 22:00:27,,6,8,545
1670,75877,2016-03-01 21:55:38,,6,8,545
53179,75877,2016-03-01 07:40:54,,6,8,545
77693,35636,2016-03-01 22:00:26,,6,7,214
53179,75877,2016-03-01 07:41:01,,6,8,545
304,75877,2016-03-01 22:46:39,,6,8,545
304,75877,2016-03-01 22:46:36,,6,8,545
26359,75877,2016-03-01 22:57:34,,6,8,545
26359,75877,2016-03-01 22:57:32,,6,8,545
26359,75877,2016-03-01 22:57:30,,6,8,545
26359,75877,2016-03-01 22:57:12,,6,8,545
26359,75877,2016-03-01 22:57:40,,6,8,545
26359,75877,2016-03-01 22:57:12,,6,8,545
26359,75877,2016-03-01 22:57:37,,6,8,545
46556,85518,2016-03-01 18:00:56,,6,4,200
59132,85518,2016-03-01 20:21:38,,6,4,200
59132,85518,2016-03-01 20:14:30,,6,4,200
26359,75877,2016-03-01 22:57:36,,6,8,545
70813,75877,2016-03-01 06:44:41,,6,8,545
73360,75398,2016-03-01 12:43:03,,6,4,174
59132,85518,2016-03-01 19:45:15,,6,4,200
59132,85518,2016-03-01 20:14:54,,6,4,200
59132,85518,2016-03-01 20:14:06,,6,4,200
59132,85518,2016-03-01 19:45:34,,6,4,200
59132,85518,2016-03-01 20:14:49,,6,4,200
59132,85518,2016-03-01 20:21:41,,6,4,200
77693,35636,2016-03-01 22:00:19,,6,7,214
73360,75398,2016-03-01 12:43:04,,6,4,174
59132,85518,2016-03-01 19:45:17,,6,4,200
59132,85518,2016-03-01 20:22:55,,6,4,200
59132,85518,2016-03-01 20:14:04,,6,4,200
75109,85518,2016-03-01 11:12:07,,6,4,200
75109,85518,2016-03-01 11:12:07,,6,4,200
103210,74011,2016-03-01 13:11:01,,6,9,489
77693,35636,2016-03-01 22:00:26,,6,7,214
70813,75877,2016-03-01 06:44:40,,6,8,545
70813,75877,2016-03-01 06:46:48,,6,8,545
103210,74011,2016-03-01 13:11:35,,6,9,489
70813,75877,2016-03-01 06:45:28,,6,8,545
70813,75877,2016-03-01 06:46:36,,6,8,545
103210,57360,2016-03-01 13:13:00,,6,9,489
103210,138285,2016-03-01 12:53:47,,6,9,489
103210,138285,2016-03-01 12:53:46,,6,9,489
103210,138285,2016-03-01 13:08:06,,6,9,489
103210,138285,2016-03-01 13:08:05,,6,9,489
70813,75877,2016-03-01 06:45:28,,6,8,545
70813,75877,2016-03-01 06:49:08,,6,8,545
94329,32525,2016-03-01 07:47:04,,6,9,489
94329,32525,2016-03-01 07:48:24,,6,9,489
94329,32525,2016-03-01 07:48:30,,6,9,489
94329,32525,2016-03-01 07:46:31,,6,9,489
97577,75398,2016-03-01 22:21:24,,6,4,174
34501,145408,2016-03-01 12:48:11,,6,8,801
94329,32525,2016-03-01 07:44:32,,6,9,489
1178,75877,2016-03-01 11:10:00,,6,8,545
55770,68195,2016-03-01 16:36:50,,6,8,658
94329,32525,2016-03-01 07:45:04,,6,9,489
25082,165594,2016-03-01 16:59:30,,6,9,640
94329,32525,2016-03-01 07:47:06,,6,9,489
94329,32525,2016-03-01 07:48:29,,6,9,489
77693,35636,2016-03-01 22:00:19,,6,7,214
25082,165594,2016-03-01 16:59:40,,6,9,640
94329,32525,2016-03-01 07:47:05,,6,9,489
94329,32525,2016-03-01 07:47:04,,6,9,489
94329,32525,2016-03-01 07:45:04,,6,9,489
94329,32525,2016-03-01 07:48:24,,6,9,489
94329,32525,2016-03-01 07:44:31,,6,9,489
72189,21106,2016-03-01 15:50:30,,6,5,800
72189,21106,2016-03-01 15:50:28,,6,5,800
72189,21106,2016-03-01 15:50:29,,6,5,800
100723,79122,2016-03-01 18:33:17,,6,6,51
100723,79122,2016-03-01 18:33:17,,6,6,51
26405,84711,2016-03-01 16:08:05,,6,4,658
26405,84711,2016-03-01 16:08:03,,6,4,658
1178,75877,2016-03-01 11:10:00,,6,8,545
26405,84711,2016-03-01 16:08:04,,6,4,658
1178,75877,2016-03-01 11:10:35,,6,8,545
26405,84711,2016-03-01 16:07:10,,6,4,658
26405,84711,2016-03-01 16:07:03,,6,4,658
26405,84711,2016-03-01 16:07:03,,6,4,658
62299,11640,2016-03-01 16:52:35,,6,8,214
62299,11640,2016-03-01 16:52:11,,6,8,214
62299,11640,2016-03-01 16:52:37,,6,8,214
62299,11640,2016-03-01 16:52:11,,6,8,214
62299,11640,2016-03-01 16:52:14,,6,8,214
59978,11640,2016-03-01 16:35:38,,6,8,214
59978,11640,2016-03-01 16:35:39,,6,8,214
63229,11640,2016-03-01 00:07:12,,6,8,214
63229,11640,2016-03-01 00:08:26,,6,8,214
63229,11640,2016-03-01 00:08:15,,6,8,214
63229,11640,2016-03-01 00:07:11,,6,8,214
63229,11640,2016-03-01 00:08:21,,6,8,214
63229,11640,2016-03-01 00:07:47,,6,8,214
63229,11640,2016-03-01 00:08:20,,6,8,214
63229,11640,2016-03-01 00:07:11,,6,8,214
63229,11640,2016-03-01 00:07:47,,6,8,214
63344,11640,2016-03-01 07:09:56,,6,8,214
63344,11640,2016-03-01 07:12:39,,6,8,214
63344,11640,2016-03-01 07:09:12,,6,8,214
63344,11640,2016-03-01 07:12:56,,6,8,214
63344,11640,2016-03-01 07:12:55,,6,8,214
63344,11640,2016-03-01 07:11:12,,6,8,214
63344,11640,2016-03-01 07:11:14,,6,8,214
63344,11640,2016-03-01 07:12:40,,6,8,214
63344,11640,2016-03-01 07:09:11,,6,8,214
63344,135409,2016-03-01 09:53:13,,6,8,214
63344,135409,2016-03-01 09:51:50,,6,8,214
63344,135409,2016-03-01 09:51:54,,6,8,214
63344,135409,2016-03-01 09:53:21,,6,8,214
63344,135409,2016-03-01 09:51:51,,6,8,214
63344,135409,2016-03-01 09:51:53,,6,8,214
87818,19042,2016-03-01 14:22:28,,6,4,800
87818,19042,2016-03-01 14:22:25,,6,4,800
74519,19042,2016-03-01 17:15:59,,6,4,800
74519,19042,2016-03-01 17:15:58,,6,4,800
97766,33445,2016-03-01 02:01:18,,6,8,489
97766,33445,2016-03-01 02:01:18,,6,8,489
100437,33445,2016-03-01 22:25:25,,6,8,489
100437,33445,2016-03-01 22:25:24,,6,8,489
58054,33445,2016-03-01 15:40:16,,6,8,489
50371,56936,2016-03-01 08:52:56,,6,7,587
58054,33445,2016-03-01 15:40:15,,6,8,489
68694,33445,2016-03-01 07:07:54,,6,8,489
68694,33445,2016-03-01 07:07:55,,6,8,489
9085,33445,2016-03-01 16:28:53,,6,8,489
9085,33445,2016-03-01 16:28:54,,6,8,489
74869,92235,2016-03-01 01:30:59,,6,7,489
74869,92235,2016-03-01 00:43:36,,6,7,489
74869,92235,2016-03-01 01:31:04,,6,7,489
74869,92235,2016-03-01 00:42:13,,6,7,489
74869,92235,2016-03-01 01:31:43,,6,7,489
74869,92235,2016-03-01 01:31:10,,6,7,489
74869,92235,2016-03-01 00:41:50,,6,7,489
74869,92235,2016-03-01 01:31:42,,6,7,489
74869,92235,2016-03-01 00:41:51,,6,7,489
74869,92235,2016-03-01 01:31:00,,6,7,489
74869,92235,2016-03-01 01:31:43,,6,7,489
50371,56936,2016-03-01 08:53:13,,6,7,587
97577,75398,2016-03-01 22:21:24,,6,4,174
74869,92235,2016-03-01 01:32:17,,6,7,489
83744,92235,2016-03-01 22:39:40,,6,7,489
98309,75398,2016-03-01 11:57:13,,6,4,174
50371,56936,2016-03-01 08:53:09,,6,7,587
53031,75877,2016-03-01 12:29:09,,6,8,545
53031,75877,2016-03-01 12:29:08,,6,8,545
50371,56936,2016-03-01 08:53:14,,6,7,587
82338,75877,2016-03-01 09:57:12,,6,8,545
82338,75877,2016-03-01 09:57:53,,6,8,545
25082,165594,2016-03-01 16:59:30,,6,9,640
82338,75877,2016-03-01 09:57:12,,6,8,545
82338,75877,2016-03-01 09:58:01,,6,8,545
75926,167709,2016-03-01 08:23:32,,6,4,375
50371,56936,2016-03-01 08:53:13,,6,7,587
86412,75877,2016-03-01 10:47:30,,6,8,545
86412,75877,2016-03-01 10:46:38,,6,8,545
86412,75877,2016-03-01 10:47:47,,6,8,545
86412,75877,2016-03-01 10:46:38,,6,8,545
86412,75877,2016-03-01 10:47:54,,6,8,545
86412,75877,2016-03-01 10:47:01,,6,8,545
86412,75877,2016-03-01 10:48:18,,6,8,545
86412,75877,2016-03-01 10:49:30,,6,8,545
86412,75877,2016-03-01 10:48:25,,6,8,545
86412,75877,2016-03-01 10:48:29,,6,8,545
86412,75877,2016-03-01 10:33:33,,6,8,545
86412,75877,2016-03-01 10:33:33,,6,8,545
88517,75877,2016-03-01 15:14:08,,6,8,545
88517,75877,2016-03-01 10:00:13,,6,8,545
88517,75877,2016-03-01 10:00:13,,6,8,545
88517,75877,2016-03-01 15:14:07,,6,8,545
61789,75877,2016-03-01 09:14:14,,6,8,545
50371,56936,2016-03-01 08:52:56,,6,7,587
2591,83201,2016-03-01 20:00:17,,6,8,489
2591,83201,2016-03-01 20:00:16,,6,8,489
75926,167709,2016-03-01 08:23:27,,6,4,375
