user_id,sku_id,time,model_id,type,cate,brand
15127,109728,2016-03-12 22:27:49,,6,8,489
15127,109728,2016-03-12 22:28:15,,6,8,489
15127,109728,2016-03-12 22:33:28,,6,8,489
66530,66291,2016-03-12 11:27:54,,6,8,545
15127,109728,2016-03-12 22:27:56,,6,8,489
15127,109728,2016-03-12 22:27:39,,6,8,489
15127,109728,2016-03-12 22:26:55,,6,8,489
15127,109728,2016-03-12 22:27:39,,6,8,489
15127,109728,2016-03-12 22:27:49,,6,8,489
66530,66291,2016-03-12 11:27:57,,6,8,545
93776,162341,2016-03-12 23:16:02,,6,8,214
93776,162341,2016-03-12 23:16:04,,6,8,214
78158,154636,2016-03-12 14:15:16,,6,8,545
93738,102952,2016-03-12 09:44:50,,6,4,800
82642,6393,2016-03-12 17:13:24,,6,8,403
66530,66291,2016-03-12 11:27:44,,6,8,545
74466,86427,2016-03-12 00:20:10,,6,5,225
82642,6393,2016-03-12 17:13:26,,6,8,403
93738,102952,2016-03-12 09:44:50,,6,4,800
93738,102952,2016-03-12 09:44:27,,6,4,800
93738,102952,2016-03-12 09:43:37,,6,4,800
93738,102952,2016-03-12 09:43:37,,6,4,800
93738,102952,2016-03-12 09:43:10,,6,4,800
93738,102952,2016-03-12 09:43:11,,6,4,800
78158,154636,2016-03-12 14:15:18,,6,8,545
74466,86427,2016-03-12 00:20:03,,6,5,225
103538,12116,2016-03-12 19:42:22,,6,4,375
54255,110944,2016-03-12 14:24:12,,6,8,214
47210,27254,2016-03-12 08:35:13,,6,8,427
90471,146593,2016-03-12 13:58:26,,6,7,489
90471,146593,2016-03-12 13:58:27,,6,7,489
3512,103234,2016-03-12 16:23:27,,6,8,214
47210,27254,2016-03-12 23:50:38,,6,8,427
47210,27254,2016-03-12 23:50:35,,6,8,427
3512,103234,2016-03-12 16:23:24,,6,8,214
103538,121179,2016-03-12 19:42:00,,6,4,375
54255,110944,2016-03-12 14:24:12,,6,8,214
74466,86427,2016-03-12 00:20:04,,6,5,225
47209,109912,2016-03-12 00:23:23,,6,8,214
54785,110944,2016-03-12 00:05:35,,6,8,214
80271,156510,2016-03-12 17:50:17,,6,9,489
80271,156510,2016-03-12 17:50:15,,6,9,489
84693,126623,2016-03-12 09:27:16,,6,5,479
100437,163680,2016-03-12 22:01:42,,6,4,306
100437,163680,2016-03-12 22:01:26,,6,4,306
100437,163680,2016-03-12 22:01:22,,6,4,306
100437,163680,2016-03-12 21:59:36,,6,4,306
100437,163680,2016-03-12 22:01:17,,6,4,306
100437,163680,2016-03-12 22:01:43,,6,4,306
100437,163680,2016-03-12 21:59:37,,6,4,306
3186,18412,2016-03-12 06:44:48,,6,8,214
3186,18412,2016-03-12 06:38:01,,6,8,214
3186,18412,2016-03-12 06:44:48,,6,8,214
3186,18412,2016-03-12 06:40:12,,6,8,214
3186,18412,2016-03-12 06:44:13,,6,8,214
3186,18412,2016-03-12 06:44:13,,6,8,214
3186,18412,2016-03-12 06:40:02,,6,8,214
3186,18412,2016-03-12 06:46:46,,6,8,214
3186,18412,2016-03-12 06:47:16,,6,8,214
3186,18412,2016-03-12 06:40:01,,6,8,214
3186,18412,2016-03-12 06:37:35,,6,8,214
3186,18412,2016-03-12 06:46:47,,6,8,214
3186,18412,2016-03-12 06:37:44,,6,8,214
3186,18412,2016-03-12 06:44:53,,6,8,214
3186,18412,2016-03-12 06:37:35,,6,8,214
3186,18412,2016-03-12 06:47:18,,6,8,214
3186,18412,2016-03-12 06:40:38,,6,8,214
3186,18412,2016-03-12 06:37:56,,6,8,214
78621,7746,2016-03-12 09:16:33,,6,8,214
3186,18412,2016-03-12 06:37:56,,6,8,214
3186,18412,2016-03-12 06:40:13,,6,8,214
3186,18412,2016-03-12 06:37:44,,6,8,214
84693,126623,2016-03-12 09:27:16,,6,5,479
50371,147546,2016-03-12 10:52:51,,6,8,812
50371,147546,2016-03-12 10:52:51,,6,8,812
2715,63006,2016-03-12 12:49:20,,6,8,214
2715,63006,2016-03-12 12:48:53,,6,8,214
2715,63006,2016-03-12 12:47:35,,6,8,214
2715,63006,2016-03-12 14:42:13,,6,8,214
2715,63006,2016-03-12 14:42:13,,6,8,214
2715,63006,2016-03-12 12:45:05,,6,8,214
2715,63006,2016-03-12 12:47:08,,6,8,214
2715,63006,2016-03-12 12:48:31,,6,8,214
2715,63006,2016-03-12 12:47:25,,6,8,214
2715,63006,2016-03-12 12:45:20,,6,8,214
2715,63006,2016-03-12 12:49:02,,6,8,214
84693,126623,2016-03-12 09:27:34,,6,5,479
2715,63006,2016-03-12 14:41:49,,6,8,214
2715,63006,2016-03-12 12:47:55,,6,8,214
2715,63006,2016-03-12 12:44:49,,6,8,214
2715,63006,2016-03-12 12:44:49,,6,8,214
2715,63006,2016-03-12 12:48:24,,6,8,214
2715,63006,2016-03-12 12:45:03,,6,8,214
2715,63006,2016-03-12 14:41:06,,6,8,214
2715,63006,2016-03-12 14:41:06,,6,8,214
2715,63006,2016-03-12 12:46:01,,6,8,214
14847,162341,2016-03-12 18:37:39,,6,8,214
14847,162341,2016-03-12 18:35:56,,6,8,214
14847,162341,2016-03-12 18:37:36,,6,8,214
14847,162341,2016-03-12 18:37:36,,6,8,214
2715,63006,2016-03-12 12:48:47,,6,8,214
2715,63006,2016-03-12 12:47:10,,6,8,214
2715,63006,2016-03-12 12:48:14,,6,8,214
2715,63006,2016-03-12 12:44:38,,6,8,214
2715,63006,2016-03-12 12:44:38,,6,8,214
2715,63006,2016-03-12 12:50:10,,6,8,214
47210,27254,2016-03-12 08:35:14,,6,8,427
90414,61937,2016-03-12 11:11:28,,6,7,885
83811,107012,2016-03-12 07:08:21,,6,8,306
4377,169819,2016-03-12 07:32:03,,6,8,214
4377,169819,2016-03-12 07:31:49,,6,8,214
4377,169819,2016-03-12 07:31:49,,6,8,214
14847,162341,2016-03-12 18:35:56,,6,8,214
83811,107012,2016-03-12 07:08:22,,6,8,306
84693,126623,2016-03-12 09:27:46,,6,5,479
2715,63006,2016-03-12 12:49:45,,6,8,214
84693,126623,2016-03-12 09:27:02,,6,5,479
94456,144171,2016-03-12 17:04:20,,6,4,159
84693,126623,2016-03-12 09:27:37,,6,5,479
94456,144171,2016-03-12 17:04:21,,6,4,159
84693,126623,2016-03-12 09:27:03,,6,5,479
84693,126623,2016-03-12 09:28:07,,6,5,479
2715,63006,2016-03-12 08:26:09,,6,8,214
2715,63006,2016-03-12 12:40:58,,6,8,214
2715,63006,2016-03-12 12:40:58,,6,8,214
2715,63006,2016-03-12 08:26:10,,6,8,214
2715,63006,2016-03-12 12:46:13,,6,8,214
2715,63006,2016-03-12 12:45:33,,6,8,214
84693,126623,2016-03-12 09:29:23,,6,5,479
90414,61937,2016-03-12 11:11:37,,6,7,885
90414,61937,2016-03-12 11:11:37,,6,7,885
90414,61937,2016-03-12 11:11:37,,6,7,885
90414,61937,2016-03-12 11:11:31,,6,7,885
91008,102488,2016-03-12 11:16:34,,6,4,658
91008,102488,2016-03-12 11:16:30,,6,4,658
25513,126623,2016-03-12 13:59:41,,6,5,479
49969,61937,2016-03-12 10:13:09,,6,7,885
25513,126623,2016-03-12 13:59:42,,6,5,479
49969,61937,2016-03-12 10:13:10,,6,7,885
16484,46906,2016-03-12 16:19:29,,6,5,489
16484,46906,2016-03-12 16:19:31,,6,5,489
47968,74791,2016-03-12 12:02:51,,6,5,479
65063,151541,2016-03-12 09:08:25,,6,8,124
61395,159187,2016-03-12 12:25:13,,6,5,225
61395,159187,2016-03-12 12:25:10,,6,5,225
47228,109728,2016-03-12 20:40:19,,6,8,489
47228,109728,2016-03-12 20:40:18,,6,8,489
61395,159187,2016-03-12 12:25:12,,6,5,225
66530,66291,2016-03-12 11:27:53,,6,8,545
80922,39669,2016-03-12 21:33:38,,6,8,403
78602,103234,2016-03-12 11:55:02,,6,8,214
78602,103234,2016-03-12 11:55:01,,6,8,214
59061,10984,2016-03-12 17:50:17,,6,7,489
59061,10984,2016-03-12 17:50:16,,6,7,489
78602,103234,2016-03-12 11:56:28,,6,8,214
78602,103234,2016-03-12 11:55:43,,6,8,214
78602,103234,2016-03-12 11:56:42,,6,8,214
82462,7746,2016-03-12 23:29:37,,6,8,214
82462,7746,2016-03-12 23:29:37,,6,8,214
94464,149854,2016-03-12 17:18:17,,6,8,800
102539,103652,2016-03-12 21:21:08,,6,8,658
65063,151541,2016-03-12 09:08:25,,6,8,124
102539,103652,2016-03-12 21:20:41,,6,8,658
102539,103652,2016-03-12 21:22:40,,6,8,658
102539,103652,2016-03-12 21:22:48,,6,8,658
45313,47107,2016-03-12 18:38:50,,6,8,214
102539,103652,2016-03-12 21:21:43,,6,8,658
56910,129433,2016-03-12 20:12:07,,6,8,489
70126,65712,2016-03-12 02:51:39,,6,4,581
56910,129433,2016-03-12 20:12:10,,6,8,489
102539,103652,2016-03-12 21:19:18,,6,8,658
102539,103652,2016-03-12 21:19:34,,6,8,658
102539,103652,2016-03-12 21:24:04,,6,8,658
94464,149854,2016-03-12 17:18:18,,6,8,800
59061,63006,2016-03-12 16:19:14,,6,8,214
59061,63006,2016-03-12 16:18:43,,6,8,214
70126,65712,2016-03-12 02:51:39,,6,4,581
59061,63006,2016-03-12 16:19:14,,6,8,214
59061,63006,2016-03-12 16:18:26,,6,8,214
59061,63006,2016-03-12 16:18:27,,6,8,214
78602,103234,2016-03-12 11:56:41,,6,8,214
102539,103652,2016-03-12 21:20:37,,6,8,658
66119,42199,2016-03-12 10:32:41,,6,8,545
66119,42199,2016-03-12 10:32:42,,6,8,545
84879,26229,2016-03-12 14:34:33,,6,9,640
100259,170637,2016-03-12 22:02:23,,6,4,752
102539,103652,2016-03-12 21:20:44,,6,8,658
102539,103652,2016-03-12 21:22:30,,6,8,658
80922,39669,2016-03-12 21:32:43,,6,8,403
102539,103652,2016-03-12 21:19:58,,6,8,658
102539,103652,2016-03-12 21:21:45,,6,8,658
50568,47107,2016-03-12 09:26:24,,6,8,214
50568,47107,2016-03-12 09:26:24,,6,8,214
102539,103652,2016-03-12 21:22:42,,6,8,658
102539,103652,2016-03-12 21:21:10,,6,8,658
56910,129433,2016-03-12 20:12:10,,6,8,489
102539,103652,2016-03-12 21:19:10,,6,8,658
80922,39669,2016-03-12 21:33:55,,6,8,403
102539,103652,2016-03-12 21:21:16,,6,8,658
62436,170626,2016-03-12 08:42:30,,6,6,78
62436,170626,2016-03-12 08:42:31,,6,6,78
59558,10598,2016-03-12 15:46:02,,6,9,306
80922,39669,2016-03-12 21:32:44,,6,8,403
102539,103652,2016-03-12 21:20:50,,6,8,658
50696,65210,2016-03-12 07:43:18,,6,7,587
100437,50986,2016-03-12 22:04:02,,6,4,306
100437,50986,2016-03-12 22:02:42,,6,4,306
100437,50986,2016-03-12 22:04:06,,6,4,306
100437,50986,2016-03-12 22:02:40,,6,4,306
102539,103652,2016-03-12 21:19:23,,6,8,658
78158,129433,2016-03-12 14:19:21,,6,8,489
96410,44042,2016-03-12 11:17:29,,6,4,885
87607,20819,2016-03-12 22:17:43,,6,6,306
79083,64974,2016-03-12 14:04:57,,6,8,214
79083,64974,2016-03-12 00:24:20,,6,8,214
79083,64974,2016-03-12 06:06:08,,6,8,214
79083,64974,2016-03-12 00:24:20,,6,8,214
79083,64974,2016-03-12 14:04:58,,6,8,214
79083,64974,2016-03-12 06:06:46,,6,8,214
79083,64974,2016-03-12 14:04:20,,6,8,214
79083,64974,2016-03-12 14:04:20,,6,8,214
79083,64974,2016-03-12 06:06:29,,6,8,214
79083,64974,2016-03-12 06:06:42,,6,8,214
79083,64974,2016-03-12 06:06:08,,6,8,214
70126,19042,2016-03-12 04:32:40,,6,4,800
70126,19042,2016-03-12 04:32:44,,6,4,800
70126,19042,2016-03-12 04:32:41,,6,4,800
70126,19042,2016-03-12 04:32:43,,6,4,800
78141,24246,2016-03-12 05:42:56,,6,9,6
78141,24246,2016-03-12 05:42:38,,6,9,6
78141,24246,2016-03-12 05:42:38,,6,9,6
54760,102488,2016-03-12 15:34:22,,6,4,658
103538,11640,2016-03-12 16:21:59,,6,8,214
103538,11640,2016-03-12 16:22:00,,6,8,214
96515,11640,2016-03-12 21:07:01,,6,8,214
96515,11640,2016-03-12 21:06:47,,6,8,214
96515,11640,2016-03-12 21:06:48,,6,8,214
96515,11640,2016-03-12 21:06:52,,6,8,214
62880,11640,2016-03-12 11:24:26,,6,8,214
62880,11640,2016-03-12 11:24:25,,6,8,214
62880,11640,2016-03-12 11:24:13,,6,8,214
62880,11640,2016-03-12 11:24:26,,6,8,214
62880,11640,2016-03-12 11:23:05,,6,8,214
62880,11640,2016-03-12 11:24:25,,6,8,214
62880,11640,2016-03-12 11:24:26,,6,8,214
62880,11640,2016-03-12 11:24:24,,6,8,214
62880,11640,2016-03-12 11:23:04,,6,8,214
62880,11640,2016-03-12 11:24:24,,6,8,214
96472,11640,2016-03-12 06:43:18,,6,8,214
96472,11640,2016-03-12 06:43:13,,6,8,214
96472,11640,2016-03-12 06:43:14,,6,8,214
47924,11640,2016-03-12 11:56:38,,6,8,214
47924,11640,2016-03-12 11:56:38,,6,8,214
47924,11640,2016-03-12 11:56:52,,6,8,214
61369,144305,2016-03-12 21:51:01,,6,6,200
61369,144305,2016-03-12 21:51:01,,6,6,200
73172,1203,2016-03-12 17:06:42,,6,4,200
73172,1203,2016-03-12 17:06:43,,6,4,200
62746,1203,2016-03-12 12:30:23,,6,4,200
60200,134084,2016-03-12 12:34:21,,6,8,693
62746,1203,2016-03-12 12:30:22,,6,4,200
90339,126092,2016-03-12 11:57:22,,6,5,489
90339,126092,2016-03-12 11:57:21,,6,5,489
60621,126092,2016-03-12 00:05:36,,6,5,489
60621,126092,2016-03-12 00:05:01,,6,5,489
60621,126092,2016-03-12 00:05:44,,6,5,489
60621,126092,2016-03-12 00:05:44,,6,5,489
60621,126092,2016-03-12 00:04:46,,6,5,489
60621,126092,2016-03-12 00:04:46,,6,5,489
60200,134084,2016-03-12 12:34:11,,6,8,693
60621,126092,2016-03-12 00:05:36,,6,5,489
84020,85518,2016-03-12 10:48:45,,6,4,200
79083,64974,2016-03-12 14:04:59,,6,8,214
71154,139648,2016-03-12 16:36:11,,6,6,489
79083,64974,2016-03-12 00:24:20,,6,8,214
34288,46906,2016-03-12 11:40:24,,6,5,489
79083,64974,2016-03-12 06:05:15,,6,8,214
79083,64974,2016-03-12 06:05:15,,6,8,214
61627,61226,2016-03-12 00:26:40,,6,8,30
70640,134084,2016-03-12 17:12:53,,6,8,693
71154,139648,2016-03-12 21:57:46,,6,6,489
71154,139648,2016-03-12 08:10:03,,6,6,489
70640,134084,2016-03-12 17:12:54,,6,8,693
71154,139648,2016-03-12 19:40:07,,6,6,489
56503,18912,2016-03-12 16:14:01,,6,4,885
56503,18912,2016-03-12 16:13:48,,6,4,885
56503,18912,2016-03-12 16:13:48,,6,4,885
71154,139648,2016-03-12 13:42:28,,6,6,489
71154,139648,2016-03-12 13:42:13,,6,6,489
79083,64974,2016-03-12 06:06:29,,6,8,214
79083,64974,2016-03-12 14:04:57,,6,8,214
102539,103652,2016-03-12 21:21:06,,6,8,658
61439,61226,2016-03-12 18:32:26,,6,8,30
85630,61226,2016-03-12 18:37:23,,6,8,30
78158,129433,2016-03-12 14:19:20,,6,8,489
91242,163680,2016-03-12 20:09:17,,6,4,306
102114,132782,2016-03-12 07:10:58,,6,8,658
85630,61226,2016-03-12 18:37:23,,6,8,30
85630,61226,2016-03-12 18:38:46,,6,8,30
85630,61226,2016-03-12 18:38:46,,6,8,30
102539,103652,2016-03-12 21:19:08,,6,8,658
96410,44042,2016-03-12 11:17:32,,6,4,885
102539,103652,2016-03-12 21:24:24,,6,8,658
62705,111999,2016-03-12 14:25:14,,6,8,214
62705,111999,2016-03-12 14:25:21,,6,8,214
61627,61226,2016-03-12 00:04:20,,6,8,30
85630,61226,2016-03-12 18:37:23,,6,8,30
102539,103652,2016-03-12 21:18:10,,6,8,658
61627,61226,2016-03-12 00:04:20,,6,8,30
46247,107120,2016-03-12 13:26:18,,6,4,800
57352,102070,2016-03-12 22:26:51,,6,4,800
71154,139648,2016-03-12 13:42:45,,6,6,489
71154,139648,2016-03-12 13:42:45,,6,6,489
71154,139648,2016-03-12 19:34:35,,6,6,489
71154,139648,2016-03-12 15:19:14,,6,6,489
71154,139648,2016-03-12 16:36:14,,6,6,489
71154,139648,2016-03-12 16:36:33,,6,6,489
46247,107120,2016-03-12 13:26:30,,6,4,800
57352,102070,2016-03-12 22:29:13,,6,4,800
102539,103652,2016-03-12 21:20:31,,6,8,658
71154,139648,2016-03-12 13:02:55,,6,6,489
71154,139648,2016-03-12 13:00:53,,6,6,489
71154,139648,2016-03-12 16:39:54,,6,6,489
71154,139648,2016-03-12 19:40:08,,6,6,489
71154,139648,2016-03-12 13:00:52,,6,6,489
46247,107120,2016-03-12 13:26:18,,6,4,800
61155,153395,2016-03-12 12:16:19,,6,8,545
61155,153395,2016-03-12 12:16:22,,6,8,545
91242,163680,2016-03-12 20:09:18,,6,4,306
102539,103652,2016-03-12 21:18:10,,6,8,658
61155,153395,2016-03-12 12:16:21,,6,8,545
48773,165387,2016-03-12 23:53:09,,6,9,630
80922,39669,2016-03-12 21:33:55,,6,8,403
1538,129433,2016-03-12 11:47:43,,6,8,489
71154,139648,2016-03-12 13:04:36,,6,6,489
71154,139648,2016-03-12 18:46:58,,6,6,489
71154,139648,2016-03-12 15:19:49,,6,6,489
71154,139648,2016-03-12 13:04:12,,6,6,489
1538,129433,2016-03-12 12:00:12,,6,8,489
45098,162341,2016-03-12 19:26:39,,6,8,214
71154,139648,2016-03-12 13:42:14,,6,6,489
71154,139648,2016-03-12 16:36:35,,6,6,489
71154,139648,2016-03-12 13:42:27,,6,6,489
61155,153395,2016-03-12 12:16:22,,6,8,545
1538,129433,2016-03-12 11:59:52,,6,8,489
3426,63006,2016-03-12 09:10:26,,6,8,214
3426,63006,2016-03-12 09:41:28,,6,8,214
3426,63006,2016-03-12 09:04:51,,6,8,214
3426,63006,2016-03-12 09:41:46,,6,8,214
3426,63006,2016-03-12 09:36:51,,6,8,214
3426,63006,2016-03-12 09:43:51,,6,8,214
100471,102488,2016-03-12 17:49:59,,6,4,658
71154,139648,2016-03-12 08:10:42,,6,6,489
3426,63006,2016-03-12 09:10:28,,6,8,214
3426,63006,2016-03-12 09:44:05,,6,8,214
71154,139648,2016-03-12 16:39:53,,6,6,489
63377,109728,2016-03-12 20:54:15,,6,8,489
61155,153395,2016-03-12 12:15:05,,6,8,545
71154,139648,2016-03-12 13:01:13,,6,6,489
3426,63006,2016-03-12 09:36:49,,6,8,214
90611,75489,2016-03-12 21:29:06,,6,8,124
90611,75489,2016-03-12 21:28:51,,6,8,124
90611,75489,2016-03-12 21:29:00,,6,8,124
90611,75489,2016-03-12 21:28:58,,6,8,124
90611,75489,2016-03-12 21:29:08,,6,8,124
90611,75489,2016-03-12 21:29:03,,6,8,124
90611,75489,2016-03-12 21:29:01,,6,8,124
71154,139648,2016-03-12 13:01:13,,6,6,489
71154,139648,2016-03-12 18:46:56,,6,6,489
100471,102488,2016-03-12 17:53:03,,6,4,658
71154,139648,2016-03-12 08:11:34,,6,6,489
3426,63006,2016-03-12 09:40:22,,6,8,214
3426,63006,2016-03-12 09:40:21,,6,8,214
61155,153395,2016-03-12 12:15:04,,6,8,545
103538,102488,2016-03-12 19:08:42,,6,4,658
3426,63006,2016-03-12 09:22:58,,6,8,214
103538,102488,2016-03-12 19:05:25,,6,4,658
3426,63006,2016-03-12 09:22:59,,6,8,214
3426,63006,2016-03-12 09:41:27,,6,8,214
90611,75489,2016-03-12 21:28:51,,6,8,124
84879,26229,2016-03-12 14:34:35,,6,9,640
3426,63006,2016-03-12 09:41:45,,6,8,214
3426,63006,2016-03-12 09:04:51,,6,8,214
3426,63006,2016-03-12 09:42:43,,6,8,214
65612,38604,2016-03-12 19:53:57,,6,9,489
65612,38604,2016-03-12 19:53:56,,6,9,489
3426,63006,2016-03-12 09:40:25,,6,8,214
3426,63006,2016-03-12 09:43:50,,6,8,214
100259,26229,2016-03-12 21:54:17,,6,9,640
63377,109728,2016-03-12 20:54:14,,6,8,489
71154,139648,2016-03-12 06:24:43,,6,6,489
71154,139648,2016-03-12 21:58:09,,6,6,489
71154,139648,2016-03-12 21:58:09,,6,6,489
1538,129433,2016-03-12 11:59:52,,6,8,489
1538,129433,2016-03-12 11:58:49,,6,8,489
1538,129433,2016-03-12 11:55:47,,6,8,489
61627,61226,2016-03-12 00:26:40,,6,8,30
102539,103652,2016-03-12 21:20:46,,6,8,658
71154,139648,2016-03-12 21:58:09,,6,6,489
71154,139648,2016-03-12 06:25:07,,6,6,489
71154,139648,2016-03-12 15:19:13,,6,6,489
93082,125363,2016-03-12 19:53:33,,6,8,800
96747,70491,2016-03-12 18:43:12,,6,6,306
45373,46906,2016-03-12 22:10:13,,6,5,489
96747,70491,2016-03-12 18:49:11,,6,6,306
96747,70491,2016-03-12 18:45:23,,6,6,306
96747,70491,2016-03-12 18:52:13,,6,6,306
103538,7746,2016-03-12 16:26:43,,6,8,214
103538,7746,2016-03-12 16:26:36,,6,8,214
103538,7746,2016-03-12 16:26:38,,6,8,214
103538,7746,2016-03-12 16:25:57,,6,8,214
103538,7746,2016-03-12 16:25:57,,6,8,214
103538,7746,2016-03-12 16:26:24,,6,8,214
103538,7746,2016-03-12 16:26:40,,6,8,214
71154,139648,2016-03-12 18:47:54,,6,6,489
96747,70491,2016-03-12 18:52:13,,6,6,306
96747,70491,2016-03-12 18:43:12,,6,6,306
71154,139648,2016-03-12 13:03:05,,6,6,489
71154,139648,2016-03-12 06:25:08,,6,6,489
98150,63006,2016-03-12 00:37:04,,6,8,214
98150,63006,2016-03-12 09:59:26,,6,8,214
98150,63006,2016-03-12 14:08:27,,6,8,214
98150,63006,2016-03-12 14:04:22,,6,8,214
47846,38604,2016-03-12 09:34:41,,6,9,489
46247,107120,2016-03-12 13:26:29,,6,4,800
98150,63006,2016-03-12 00:37:07,,6,8,214
96747,70491,2016-03-12 18:45:49,,6,6,306
96747,70491,2016-03-12 18:45:49,,6,6,306
47846,38604,2016-03-12 09:34:40,,6,9,489
96747,70491,2016-03-12 18:49:11,,6,6,306
98150,63006,2016-03-12 00:36:55,,6,8,214
98150,63006,2016-03-12 00:36:55,,6,8,214
98150,63006,2016-03-12 09:59:26,,6,8,214
98150,63006,2016-03-12 00:31:40,,6,8,214
74156,107120,2016-03-12 08:51:16,,6,4,800
74156,107120,2016-03-12 08:51:15,,6,4,800
98150,63006,2016-03-12 14:04:23,,6,8,214
98150,63006,2016-03-12 00:31:40,,6,8,214
74156,107120,2016-03-12 08:51:21,,6,4,800
71154,139648,2016-03-12 08:10:04,,6,6,489
64440,107120,2016-03-12 09:14:12,,6,4,800
71154,139648,2016-03-12 21:57:47,,6,6,489
71154,139648,2016-03-12 18:47:14,,6,6,489
71154,139648,2016-03-12 18:47:14,,6,6,489
71154,139648,2016-03-12 08:11:30,,6,6,489
100483,86742,2016-03-12 22:01:17,,6,7,527
71154,139648,2016-03-12 15:19:25,,6,6,489
71154,139648,2016-03-12 15:19:25,,6,6,489
71154,139648,2016-03-12 06:24:42,,6,6,489
15127,119979,2016-03-12 17:11:26,,6,8,214
71154,139648,2016-03-12 15:23:16,,6,6,489
71154,139648,2016-03-12 08:10:30,,6,6,489
70690,12564,2016-03-12 21:24:05,,6,8,214
70690,12564,2016-03-12 21:22:06,,6,8,214
70690,12564,2016-03-12 21:22:06,,6,8,214
71154,139648,2016-03-12 08:10:30,,6,6,489
71154,139648,2016-03-12 19:34:33,,6,6,489
71154,139648,2016-03-12 13:04:38,,6,6,489
71154,139648,2016-03-12 13:04:16,,6,6,489
45373,46906,2016-03-12 22:10:13,,6,5,489
45373,46906,2016-03-12 22:09:39,,6,5,489
45373,46906,2016-03-12 22:08:43,,6,5,489
45373,46906,2016-03-12 22:08:44,,6,5,489
34663,33445,2016-03-12 11:58:53,,6,8,489
45373,46906,2016-03-12 22:11:55,,6,5,489
45373,46906,2016-03-12 22:10:19,,6,5,489
45373,46906,2016-03-12 22:09:39,,6,5,489
45247,110944,2016-03-12 10:18:49,,6,8,214
59720,155998,2016-03-12 06:49:42,,6,4,581
59720,155998,2016-03-12 06:49:43,,6,4,581
